개방자치단체코드,관리번호,과속방지턱관리번호,도로명,시도명,시군구명,소재지도로명주소,소재지지번주소,설치장소,과속방지턱재료,과속방지턱형태구분,과속방지턱높이,과속방지턱폭,과속방지턱연장,도로유형구분,규격여부,WGS84위도,WGS84경도,보차분리여부,연속형여부,과속방지턱설치연도,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
6510000,202465100000600193,,제주특별자치도 제주시 함대로,제주특별자치도,제주시,,제주특별자치도 제주시 조천읍 대흘리 1774-2,제주특별자치도 제주시 조천읍 대흘리 1774-2,원호형,원호형,10,360,500,일반,Y,33.5000754785,126.6583722816,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000600548,,제주특별자치도 제주시 황사평길,제주특별자치도,제주시,제주특별자치도 제주시 황사평길 75,제주특별자치도 제주시 화북이동 2948,제주특별자치도 제주시 화북이동 2948,원호형,원호형,10,360,500,일반,Y,33.4951351200,126.5647644000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000600657,,제주특별자치도 제주시 월산북길,제주특별자치도,제주시,,제주특별자치도 제주시 노형동 3567-6,제주특별자치도 제주시 노형동 3567-6,원호형,원호형,10,360,500,일반,Y,33.4751888853,126.4616577979,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000600250,,제주특별자치도 제주시 서사로 19길,제주특별자치도,제주시,제주특별자치도 제주시 서사로19길 6,제주특별자치도 제주시 삼도일동 550,제주특별자치도 제주시 삼도일동 550,원호형,원호형,10,360,500,일반,Y,33.5011287200,126.5207119000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000602006,,제주특별자치도 제주시 서사로25길,제주특별자치도,제주시,제주특별자치도 제주시 서사로25길 18,제주특별자치도 제주시 오라일동 2453-10,제주특별자치도 제주시 오라일동 2453-10,원호형,원호형,10,360,500,일반,Y,33.4967659600,126.5205136000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:36
6510000,202465100000601019,,제주특별자치도 제주시 도리로,제주특별자치도,제주시,,제주특별자치도 제주시 도두이동 1576-1,제주특별자치도 제주시 도두이동 1576-1,원호형,원호형,10,360,500,일반,Y,33.5070246956,126.4767685573,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000601323,,제주특별자치도 제주시 남광로,제주특별자치도,제주시,제주특별자치도 제주시 남광로 133,제주특별자치도 제주시 일도이동 111-9,제주특별자치도 제주시 일도이동 111-9,원호형,원호형,10,360,500,일반,Y,33.4988173000,126.5481592000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000600356,,제주특별자치도 제주시 월성로9길,제주특별자치도,제주시,제주특별자치도 제주시 월성로9길 3,제주특별자치도 제주시 용담이동 2602-5,제주특별자치도 제주시 용담이동 2602-5,원호형,원호형,8,360,500,일반,Y,33.5019573908,126.5055728395,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000601045,,제주특별자치도 제주시 귀덕5길,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 귀덕5길 38,제주특별자치도 제주시 한림읍 귀덕리 4047,제주특별자치도 제주시 한림읍 귀덕리 4047,원호형,원호형,10,360,500,일반,Y,33.4421444600,126.2799645000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000600975,,제주특별자치도 제주시 오도1길,제주특별자치도,제주시,제주특별자치도 제주시 오도1길 2,제주특별자치도 제주시 이호이동 842-3,제주특별자치도 제주시 이호이동 842-3,원호형,원호형,8,360,500,일반,Y,33.4939502600,126.4604281000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000600233,,제주특별자치도 제주시 서광로14길,제주특별자치도,제주시,제주특별자치도 제주시 서사로24길 22,제주특별자치도 제주시 삼도일동 567-8,제주특별자치도 제주시 삼도일동 567-8,원호형,원호형,10,360,500,일반,Y,33.4985446501,126.5178258141,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000601863,,제주특별자치도 제주시 인다13길,제주특별자치도,제주시,제주특별자치도 제주시 인다13길 14,제주특별자치도 제주시 아라일동 6147-1,제주특별자치도 제주시 아라일동 6147-1,원호형,원호형,8,360,500,일반,Y,33.4724029500,126.5471109000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000601735,,제주특별자치도 제주시 기와1길,제주특별자치도,제주시,제주특별자치도 제주시 기와1길 55,제주특별자치도 제주시 화북이동 5716,제주특별자치도 제주시 화북이동 5716,원호형,원호형,10,400,500,일반,Y,33.4875264300,126.5607688000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:34
6510000,202465100000601106,,제주특별자치도 제주시 명월성로,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 명월성로 673,제주특별자치도 제주시 한림읍 월림리 2313-1,제주특별자치도 제주시 한림읍 월림리 2313-1,원호형,가상형,0,360,500,일반,Y,33.3509130395,126.2559015566,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000600746,,제주특별자치도 제주시 노형14길,제주특별자치도,제주시,,제주특별자치도 제주시 노형동 3781-2,제주특별자치도 제주시 노형동 3781-2,원호형,원호형,10,360,500,일반,Y,33.4845783980,126.4790883674,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:28
6510000,202465100000600690,,제주특별자치도 제주시 정존11길,제주특별자치도,제주시,제주특별자치도 제주시 수덕로 44,제주특별자치도 제주시 노형동 2583-1,제주특별자치도 제주시 노형동 2583-1,원호형,원호형,10,360,500,일반,Y,33.4871157588,126.4732126839,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000601456,,제주특별자치도 제주시 신대로19길,제주특별자치도,제주시,제주특별자치도 제주시 신대로19길 29,제주특별자치도 제주시 연동 315-12,제주특별자치도 제주시 연동 315-12,원호형,원호형,10,360,500,일반,Y,33.4837002713,126.4993377579,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:32
6510000,202465100000601242,,제주특별자치도 제주시 고마로19길,제주특별자치도,제주시,제주특별자치도 제주시 고마로19길 18,제주특별자치도 제주시 일도이동 417-3,제주특별자치도 제주시 일도이동 417-3,원호형,원호형,8,360,500,일반,Y,33.5051292300,126.5433553000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000601162,,제주특별자치도 제주시 송당6길,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 송당6길 312,제주특별자치도 제주시 구좌읍 송당리 산 168,제주특별자치도 제주시 구좌읍 송당리 산 168,원호형,원호형,10,360,500,일반,Y,33.4450554971,126.7803186011,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000601175,,제주특별자치도 제주시 신산로4길,제주특별자치도,제주시,제주특별자치도 제주시 신산로4길 17,제주특별자치도 제주시 일도이동 1029-140,제주특별자치도 제주시 일도이동 1029-140,원호형,원호형,8,360,500,일반,Y,33.5106344400,126.5301666000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000601241,,제주특별자치도 제주시 고마로19길,제주특별자치도,제주시,제주특별자치도 제주시 고마로19길 19,제주특별자치도 제주시 일도이동 406,제주특별자치도 제주시 일도이동 406,원호형,원호형,8,360,500,일반,Y,33.5058557589,126.5428737624,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000601736,,제주특별자치도 제주시 기와4길,제주특별자치도,제주시,제주특별자치도 제주시 기와4길 15,제주특별자치도 제주시 영평동 2763-7,제주특별자치도 제주시 영평동 2763-7,원호형,가상형,0,360,500,일반,Y,33.4820467200,126.5594749000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:34
6510000,202465100000600200,,제주특별자치도 제주시 조함해안로,제주특별자치도,제주시,,제주특별자치도 제주시 조천읍 조천리 3014,제주특별자치도 제주시 조천읍 조천리 3014,원호형,원호형,10,360,500,일반,Y,33.5452027811,126.6390515814,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000600263,,제주특별자치도 제주시 홍랑길,제주특별자치도,제주시,제주특별자치도 제주시 홍랑길 39,제주특별자치도 제주시 삼도일동 305-125,제주특별자치도 제주시 삼도일동 305-125,원호형,가상형,0,360,500,일반,Y,33.5033130900,126.5230697000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000601118,,제주특별자치도 제주시 한수풀로 4길,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한수풀로4길 10,제주특별자치도 제주시 한림읍 대림리 1698-4,제주특별자치도 제주시 한림읍 대림리 1698-4,원호형,원호형,10,360,500,일반,Y,33.4198324700,126.2745037000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000600801,,제주특별자치도 제주시 진군중길,제주특별자치도,제주시,제주특별자치도 제주시 진군중길 27,제주특별자치도 제주시 노형동 761-8,제주특별자치도 제주시 노형동 761-8,원호형,원호형,10,360,500,일반,Y,33.4767576517,126.4795757224,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:28
6510000,202465100000602014,,제주특별자치도 제주시 공설로9길,제주특별자치도,제주시,제주특별자치도 제주시 공설로 35-8,제주특별자치도 제주시 오라일동 2447-35,제주특별자치도 제주시 오라일동 2447-35,원호형,원호형,10,360,500,일반,Y,33.4969764500,126.5182979000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:36
6510000,202465100000600331,,제주특별자치도 제주시 전농로9길,제주특별자치도,제주시,제주특별자치도 제주시 전농로9길 32,제주특별자치도 제주시 삼도이동 603-13,제주특별자치도 제주시 삼도이동 603-13,원호형,원호형,8,360,500,일반,Y,33.5071137853,126.5206965171,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000600762,,제주특별자치도 제주시 다랑곶6길,제주특별자치도,제주시,제주특별자치도 제주시 다랑곶6길 10-1,제주특별자치도 제주시 노형동 1292-11,제주특별자치도 제주시 노형동 1292-11,원호형,원호형,10,360,500,일반,Y,33.4887507700,126.4818255000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:28
6510000,202465100000601234,,제주특별자치도 제주시 동광로20길,제주특별자치도,제주시,제주특별자치도 제주시 동광로20길 9,제주특별자치도 제주시 일도이동 403-1,제주특별자치도 제주시 일도이동 403-1,원호형,원호형,8,360,500,일반,Y,33.5071792600,126.5440877000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000600609,,제주특별자치도 제주시 아봉로,제주특별자치도,제주시,제주특별자치도 제주시 아봉로 611,제주특별자치도 제주시 용강동 622,제주특별자치도 제주시 용강동 622,원호형,원호형,10,360,500,일반,Y,33.4797446517,126.5889685523,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000600038,,제주특별자치도 제주시 애월해안로,제주특별자치도,제주시,,제주특별자치도 제주시 애월읍 광령리 2815-1,제주특별자치도 제주시 애월읍 광령리 2815-1,원호형,원호형,10,360,500,일반,Y,33.4330950317,126.4342886057,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000601877,,제주특별자치도 제주시 인다1길,제주특별자치도,제주시,제주특별자치도 제주시 인다1길 20,제주특별자치도 제주시 아라일동 6121,제주특별자치도 제주시 아라일동 6121,원호형,원호형,10,360,500,일반,Y,33.4775741217,126.5501248394,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000601519,,제주특별자치도 제주시 서흘길,제주특별자치도,제주시,,제주특별자치도 제주시 삼양일동 1789-1,제주특별자치도 제주시 삼양일동 1789-1,원호형,원호형,10,360,500,일반,Y,33.5295389966,126.5900223899,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:33
6510000,202465100000601585,,제주특별자치도 제주시 지석13길,제주특별자치도,제주시,제주특별자치도 제주시 지석13길 17,제주특별자치도 제주시 삼양이동 2133-2,제주특별자치도 제주시 삼양이동 2133-2,원호형,원호형,10,360,500,일반,Y,33.5224919300,126.5847364000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:33
6510000,202465100000601187,,제주특별자치도 제주시 신산로11길,제주특별자치도,제주시,제주특별자치도 제주시 동광로13길 43,제주특별자치도 제주시 일도이동 168,제주특별자치도 제주시 일도이동 168,원호형,가상형,0,360,500,일반,Y,33.5079556053,126.5346262896,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000601507,,제주특별자치도 제주시 삼무로9길,제주특별자치도,제주시,제주특별자치도 제주시 삼무로9길 22,제주특별자치도 제주시 연동 291-57,제주특별자치도 제주시 연동 291-57,원호형,가상형,0,360,500,일반,Y,33.4918040200,126.4945545000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:32
6510000,202465100000600360,,제주특별자치도 제주시 명신1길,제주특별자치도,제주시,제주특별자치도 제주시 명신1길 21,제주특별자치도 제주시 용담이동 707-7,제주특별자치도 제주시 용담이동 707-7,원호형,원호형,8,360,500,일반,Y,33.5000681154,126.5008080573,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
