개방자치단체코드,관리번호,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분명,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
6510000,202465100000701281,원노형마을 (노형오거리/이마트방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 1100로 3330,제주특별자치도 제주시 노형동 920-5,제주특별자치도 정보정책과,064-710-2352,33.4833314,126.4810782,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:52
6510000,202465100000700616,우도봉,우도렌터카 건물 외벽 - 서,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 우도면 우도봉길 47,제주특별자치도 제주시 우도면 연평리 343-2,제주특별자치도 정보정책과,064-710-2352,33.4936564,126.9596981,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:45
6510000,202465100000700227,제주의료원 부속 요양병원,신축동 1층 317호 앞 천정,제주특별자치도,제주시,기타,KT,Jeju Free Wifi,,제주특별자치도 제주시 산천단남길 10,제주특별자치도 제주시 아라일동 4-17,제주특별자치도 정보정책과,064-710-2352,33.4457069,126.5594571,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:42
6510000,202465100000700807,사라봉공원,관리사무실 외벽,제주특별자치도,제주시,편의시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 사라봉동길 74,제주특별자치도 제주시 건입동 387-1,제주특별자치도 정보정책과,064-710-2352,33.5177178,126.5457466,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:47
6510000,202465100000700610,우도비양도,비양도입구 화장실옆 영농조합 남,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,,제주특별자치도 제주시 우도면 연평리 33-2,제주특별자치도 정보정책과,064-710-2352,33.5129501,126.9649459,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:45
6510000,202465100000700622,우도등대,옥상 - 북동,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 우도면 우도봉길 105,제주특별자치도 제주시 우도면 연평리 337,제주특별자치도 정보정책과,064-710-2352,33.4929348,126.965055,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:45
6510000,202465100000700544,전기차충전소_동부농업기술센터,전기차충전소인근 IP주,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 구좌읍 김녕남6길 8,제주특별자치도 제주시 구좌읍 김녕리 1892,제주특별자치도 정보정책과,064-710-2352,33.5500826,126.7503713,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:44
6510000,202465100000700700,신양항 여객선대합실,대합실 천정,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 추자면 추자로 576-15,제주특별자치도 제주시 추자면 신양리 434-1,제주특별자치도 정보정책과,064-710-2352,33.9448943,126.3291529,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:46
6510000,202465100000700269,제주민속오일장,남쪽입구 화장실 처마,제주특별자치도,제주시,기타,KT,Jeju Free Wifi,,제주특별자치도 제주시 오일장서길 26,제주특별자치도 제주시 도두일동 1212,제주특별자치도 정보정책과,064-710-2352,33.4961986,126.4753548,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:42
6510000,202465100000700609,우도체육관,체육관 외벽,제주특별자치도,제주시,지역문화시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 우도면 조일길 123-9,제주특별자치도 제주시 우도면 연평리 639,제주특별자치도 정보정책과,064-710-2352,33.51046,126.960455,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:45
6510000,202465100000701033,오광로입구 (현사마을방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 일주서로 7578,제주특별자치도 제주시 이호이동 1587,제주특별자치도 정보정책과,064-710-2352,33.4955256,126.4559546,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:49
6510000,202465100000700984,한림2리 (옹포 사거리방면),버스정류장 상부,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 한림읍 한림리 915-2,제주특별자치도 정보정책과,064-710-2352,33.4092706,126.266074,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:49
6510000,202465100000701573,18코스,삼양해수욕장 동쪽 공중화장실 북서,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 서흘1길 32,제주특별자치도 제주시 삼양일동 1780,제주특별자치도 정보정책과,064-710-2352,33.5291778,126.5894864,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:55
6510000,202465100000701429,노형근린공원,공원내 화장실 앞 가로등,제주특별자치도,제주시,편의시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 과원북2길 1,제주특별자치도 제주시 노형동 731-3,제주특별자치도 정보정책과,064-710-2352,33.4791714,126.482969,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:53
6510000,202465100000700268,제주별빛누리공원,1층휴게실 천정(1층),제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 선돌목동길 60,제주특별자치도 제주시 오등동 산34,제주특별자치도 정보정책과,064-710-2352,33.445184,126.5494103,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:42
6510000,202465100000701674,한라생태숲 #2-3,관리시험연구동 지붕 남서(남쪽 버스주차장 방향),제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 516로 2596,제주특별자치도 제주시 용강동 산 14-1,제주특별자치도 정보정책과,064-710-2355,33.4310896600,126.5971969000,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:56
6510000,202465100000700867,연동입구 (오라3동방면),버스정류장 상부,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 연동 106-4,제주특별자치도 정보정책과,064-710-2352,33.4954167,126.4969543,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:47
6510000,202465100000700930,도련초등학교(건주모실방면) [405001908],버스정류소 천정,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 도련일동 2002,제주특별자치도 정보정책과,064-710-2352,33.5155784,126.5828509,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:48
6510000,202465100000700414,절물자연휴양림,보안등 POLE대 서,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 명림로 584,제주특별자치도 제주시 봉개동 산78-1,제주특별자치도 정보정책과,064-710-2352,33.4313587,126.6225876,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000701474,국수문화거리,방범용CCTV 서,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 삼성로 63,제주특별자치도 제주시 일도이동 1034-12,제주특별자치도 정보정책과,064-710-2352,33.5079621,126.5319297,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:54
6510000,202465100000701550,19코스,CCTV Pole 북 올레길 다리방향,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 조천읍 북촌1길 43,제주특별자치도 제주시 조천읍 북촌리 1457-1,제주특별자치도 정보정책과,064-710-2352,33.5480302,126.6845359,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:54
6510000,202465100000700573,일도이동 그린쉼터,맞은편 동문성당 앞 CCTV 폴대,제주특별자치도,제주시,편의시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 연수로 12,제주특별자치도 제주시 일도이동 46-2,제주특별자치도 정보정책과,064-710-2352,33.5044712,126.5470659,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:45
6510000,202465100000700815,사라봉공원,정상 팔각정 기둥 외벽,제주특별자치도,제주시,편의시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 사라봉동길 74,제주특별자치도 제주시 건입동 387-1,제주특별자치도 정보정책과,064-710-2352,33.5177178,126.5457466,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:47
6510000,202465100000701580,17코스,IP주 내도방향,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,,제주특별자치도 제주시 이호일동 1788-13,제주특별자치도 정보정책과,064-710-2352,33.4974669,126.4497004,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:55
6510000,202465100000701189,제주대학교 입구 (남국사방면),길건너 정류장 방향 지향 1개,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 산천단동1길 12,제주특별자치도 제주시 아라일동 479,제주특별자치도 정보정책과,064-710-2352,33.4570234,126.550321,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:51
6510000,202465100000700292,제주동문시장,패션커텐 옆 천장 위,제주특별자치도,제주시,기타,KT,Jeju Free Wifi,,제주특별자치도 제주시 동문로 16,제주특별자치도 제주시 일도일동 1148-2,제주특별자치도 정보정책과,064-710-2352,33.5127517,126.5283186,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:42
6510000,202465100000700332,제주동문시장,혜주상회 위,제주특별자치도,제주시,기타,KT,Jeju Free Wifi,,제주특별자치도 제주시 관덕로14길 5,제주특별자치도 제주시 이도일동 1333,제주특별자치도 정보정책과,064-710-2352,33.5122431,126.5264868,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:43
6510000,202465100000700626,우도 한반도여,KT 중계기 - 남서,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,,제주특별자치도 제주시 우도면 연평리 1723,제주특별자치도 정보정책과,064-710-2352,33.4914888,126.9560438,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:45
6510000,202465100000701493,곽지과물해변,종합상황실 외벽(북),제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,,제주특별자치도 제주시 애월읍 곽지리 1565-12,제주특별자치도 정보정책과,064-710-2352,33.4499484,126.3052394,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:54
6510000,202465100000701638,1-33호어린이공원,CCTV pole,제주특별자치도,제주시,편의시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 이도이동 1077-5,제주특별자치도 정보정책과,064-710-2352,33.4941009,126.5369198,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:55
6510000,202465100000701017,김녕리 (남흘동방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 구좌읍 김녕로 83,제주특별자치도 제주시 구좌읍 김녕리 3607,제주특별자치도 정보정책과,064-710-2352,33.5544845,126.7470128,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:49
6510000,202465100000700837,제주버스터미널 (한국병원방면),버스정보시스템내부,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 오라일동 2455-2,제주특별자치도 정보정책과,064-710-2352,33.4999875,126.5141362,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:47
6510000,202465100000700051,함덕 서우봉 해변,관광안내소(해변),제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,,제주특별자치도 제주시 조천읍 함덕리 산14-1,제주특별자치도 정보정책과,064-710-2352,33.5431956,126.6699878,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:40
6510000,202465100000700050,함덕 서우봉 해변,종합상황실(해변),제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,,제주특별자치도 제주시 조천읍 함덕리 산14-1,제주특별자치도 정보정책과,064-710-2352,33.5431956,126.6699878,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:40
6510000,202465100000700839,제원아파트 (은남동방면),버스정보시스템내부,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 신광로 47,제주특별자치도 제주시 연동 273,제주특별자치도 정보정책과,064-710-2352,33.486494,126.4905129,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:47
6510000,202465100000700652,영화의거리,산짓물공원 주차장 방송스피커 남서,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 관덕로17길 37,제주특별자치도 제주시 건입동 1342-1,제주특별자치도 정보정책과,064-710-2352,33.5156144,126.5287222,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:45
6510000,202465100000700825,비자림,관리실 옥상 서,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 구좌읍 비자숲길 62,제주특별자치도 제주시 구좌읍 평대리 3164-1,제주특별자치도 정보정책과,064-710-2352,33.4912478,126.8102603,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:47
6510000,202465100000700909,관덕정 (서문시장방면),버스정류장 내 천정,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 삼도이동 957-4,제주특별자치도 정보정책과,064-710-2352,33.5130698,126.5209622,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:48
6510000,202465100000700151,탑동 테마거리,탑동사거리 관광안내소 남동,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,제주특별자치도 제주시 중앙로 20,제주특별자치도 제주시 삼도이동 1192-21,제주특별자치도 정보정책과,064-710-2352,33.5166557,126.5245499,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:41
6510000,202465100000700959,월정리 (구좌중앙초등학교방면),CCTV POLE,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 구좌읍 월정리 214-4,제주특별자치도 정보정책과,064-710-2352,33.5515752,126.7917421,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:48
6510000,202465100000700139,판포해변(포구),버스정류장 IP주 북서,제주특별자치도,제주시,관광,KT,Jeju Free Wifi,,,제주특별자치도 제주시 한경면 판포리 1709,제주특별자치도 정보정책과,064-710-2352,33.3647583,126.2005925,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:41
6510000,202465100000700677,애월읍사무소,2층 주민자치팀 앞 복도 천장,제주특별자치도,제주시,관공서,KT,Jeju Free Wifi,,제주특별자치도 제주시 애월읍 일주서로 6322,제주특별자치도 제주시 애월읍 애월리 240,제주특별자치도 정보정책과,064-710-2352,33.4619529,126.3295189,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:46
6510000,202465100000701748,버스정류소_신흥동,버스정류장 PVC 함체 내,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 한경면 용수리 1242-6,제주특별자치도 정보정책과,064-710-2429,33.3407892209,126.1821405307,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:56
6510000,202465100000701297,동광양 (광양사거리/터미널방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,,제주특별자치도 제주시 이도일동 1245-34,제주특별자치도 정보정책과,064-710-2352,33.5023413,126.5323475,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:52
6510000,202465100000700840,제원아파트 (삼무공원사거리/롯데시티호텔방면),버스정보시스템내부,제주특별자치도,제주시,교통시설,KT,Jeju Free Wifi,,제주특별자치도 제주시 삼무로 48,제주특별자치도 제주시 연동 272,제주특별자치도 정보정책과,064-710-2352,33.4885778,126.4906058,2024-08-06,I,2026-05-15 18:45:29,2024-08-06 15:05:47
