주차장관리번호,주차장명,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,요금정보,위도,경도
405-2-000221,세화리 1515-2,노외,,제주특별자치도 제주시 구좌읍 세화리 1515-2,24,무료,33.5244489,126.8547267
405-2-000222,세화리 1536-2,노외,,제주특별자치도 제주시 구좌읍 세화리 1536-2,9,무료,33.523248,126.8545714
405-2-000223,세화리 3641-1,노외,,제주특별자치도 제주시 구좌읍 세화리 3641-1,20,무료,33.5268905,126.8562701
405-2-000224,세화리 3644-4,노외,,제주특별자치도 제주시 구좌읍 세화리 3644-4,6,무료,33.5263998,126.8562007
405-2-000225,월정리 1400-5,노외,,제주특별자치도 제주시 구좌읍 월정리 1400-5,20,무료,33.5638772,126.7830662
405-2-000226,"월정리 481, 480",노외,,제주특별자치도 제주시 구좌읍 월정리 481,11,무료,33.5546414,126.7936569
405-2-000227,월정리 555-2,노외,,제주특별자치도 제주시 구좌읍 월정리 555-2,9,무료,33.5571038,126.7944163
405-2-000228,"월정리 555-4, 555-6",노외,,제주특별자치도 제주시 구좌읍 월정리 555-4,34,무료,33.5573037,126.7943496
405-2-000229,평대리 3164-1,노외,,제주특별자치도 제주시 구좌읍 평대리 3164-1,196,무료,33.4912424,126.8102477
405-2-000230,"평대리 3351, 3351-1",노외,,제주특별자치도 제주시 구좌읍 평대리 3351,66,무료,33.5249521,126.8531791
405-2-000231,하도리 3204-1,노외,,제주특별자치도 제주시 구좌읍 하도리 3204-1,124,무료,33.5226716,126.8643443
405-2-000232,"하도리 46, 46-6",노외,,제주특별자치도 제주시 구좌읍 하도리 46,113,무료,33.5141751,126.8988825
405-2-000233,한동리 1184,노외,,제주특별자치도 제주시 구좌읍 한동리 1184,16,무료,33.5372602,126.8289148
405-2-000234,한동리 4849-7,노외,,제주특별자치도 제주시 구좌읍 한동리 4849-7,214,무료,33.5418352,126.8152467
405-2-000235,행원리 1537-32,노외,,제주특별자치도 제주시 구좌읍 행원리 1537-32,17,무료,33.5551269,126.8000791
405-2-000236,행원리 655-1,노외,,제주특별자치도 제주시 구좌읍 행원리 655-1,18,무료,33.5552969,126.8098976
405-1-000237,"세평항로 45, 47",노상,제주특별자치도 제주시 구좌읍 세평항로 45,,2,무료,33.5273326,126.8550258
405-1-000238,세화리 3641-6,노상,,제주특별자치도 제주시 구좌읍 세화리 3641-6,3,무료,33.5272799,126.8554212
405-1-000239,세평항로 38,노상,제주특별자치도 제주시 구좌읍 세평항로 38,,3,무료,33.5266219,126.8550179
405-1-000240,세평항로 39,노상,제주특별자치도 제주시 구좌읍 세평항로 39,,1,무료,33.5267762,126.854633
405-1-000241,평대리 3349-1,노상,,제주특별자치도 제주시 구좌읍 평대리 3349-1,3,무료,33.5264236,126.8543915
405-1-000242,세화리 3642-1,노상,,제주특별자치도 제주시 구좌읍 세화리 3642-1,2,무료,33.5262563,126.8547973
405-1-000243,평대리 3350-1,노상,,제주특별자치도 제주시 구좌읍 평대리 3350-1,2,무료,33.5261233,126.8541974
405-1-000244,세평항로 21,노상,제주특별자치도 제주시 구좌읍 세평항로 21,,1,무료,,
405-1-000245,"세평항로 28, 26",노상,제주특별자치도 제주시 구좌읍 세평항로 28,,2,무료,33.5257323,126.8544628
405-1-000246,세평항로 22,노상,제주특별자치도 제주시 구좌읍 세평항로 22,,2,무료,33.5252629,126.8540853
405-1-000247,세평항로 13,노상,제주특별자치도 제주시 구좌읍 세평항로 13,,10,무료,33.5245913,126.8529079
405-1-000248,세평항로 16,노상,제주특별자치도 제주시 구좌읍 세평항로 16,,2,무료,33.5248848,126.8538645
405-1-000249,세평항로 12,노상,제주특별자치도 제주시 구좌읍 세평항로 12,,3,무료,33.5245326,126.8536224
405-1-000250,"세화리 3647-7, 세화3길 27",노상,,제주특별자치도 제주시 구좌읍 세화리 3647-7,24,무료,,
405-1-000251,"세화3길 27, 세화3길 27",노상,제주특별자치도 제주시 구좌읍 세화3길 27,,3,무료,33.5259469,126.8558217
405-1-000252,세화3길 25,노상,제주특별자치도 제주시 구좌읍 세화3길 25,,8,무료,33.525762,126.8560503
405-1-000253,"구좌로 26, 세화리 1536-10",노상,제주특별자치도 제주시 구좌읍 구좌로 26,,5,무료,33.5234072,126.8542526
405-1-000254,세화2길 11,노상,제주특별자치도 제주시 구좌읍 세화2길 11,,2,무료,33.5225611,126.8561397
405-1-000255,"세화리 1384, 세화7길 32",노상,,제주특별자치도 제주시 구좌읍 세화리 1384,13,무료,,
405-1-000256,"세화7길 40, 48",노상,제주특별자치도 제주시 구좌읍 세화7길 40,,24,무료,33.5230458,126.8613796
405-1-000257,세화리 4,노상,,제주특별자치도 제주시 구좌읍 세화리 4,8,무료,33.5222965,126.8622296
405-1-000258,세화11길 18,노상,제주특별자치도 제주시 구좌읍 세화11길 18,,8,무료,33.5224671,126.8610409
405-1-000260,세화리 36-1,노상,,제주특별자치도 제주시 구좌읍 세화리 36-1,1,무료,33.5211308,126.8608332
405-2-000261,김녕리 1686-1,노외,,제주특별자치도 제주시 구좌읍 김녕리 1686-1,39,무료,33.5545357,126.751906
405-2-000262,하도리 1528-3(문주란로5길 11),노외,,제주특별자치도 제주시 구좌읍 하도리 1528-3,10,무료,33.5197859,126.8862763
405-2-000263,김녕리 1270-9,노외,,제주특별자치도 제주시 구좌읍 김녕리 1270-9,15,무료,33.5581851,126.7545846
405-2-000264,북촌리 1285-1,노외,,제주특별자치도 제주시 조천읍 북촌리 1285-1,6,무료,33.5497114,126.6929536
405-2-000265,북촌리 491,노외,,제주특별자치도 제주시 조천읍 북촌리 491,10,무료,33.5499944,126.6947784
405-2-000266,북촌리 497,노외,,제주특별자치도 제주시 조천읍 북촌리 497,5,무료,33.5501345,126.6954537
405-2-000267,북촌리 498-1,노외,,제주특별자치도 제주시 조천읍 북촌리 498-1,13,무료,33.5499586,126.6955478
405-2-000268,북촌리 572-2,노외,,제주특별자치도 제주시 조천읍 북촌리 572-2,6,무료,33.5496384,126.6949477
405-2-000269,신촌리 2001,노외,,제주특별자치도 제주시 조천읍 신촌리 2001,15,무료,33.537189,126.6216551
405-2-000270,신촌리 2347-1,노외,,제주특별자치도 제주시 조천읍 신촌리 2347-1,7,무료,33.5363074,126.6161734
405-2-000271,신촌리 2391-1,노외,,제주특별자치도 제주시 조천읍 신촌리 2391-1,7,무료,33.5369423,126.6155144
405-2-000272,신촌리 2404-1,노외,,제주특별자치도 제주시 조천읍 신촌리 2404-1,7,무료,33.5377236,126.6137619
405-2-000273,신촌리 2415-1,노외,,제주특별자치도 제주시 조천읍 신촌리 2415-1,16,무료,33.5367878,126.6140659
405-2-000274,신촌리 2542-1,노외,,제주특별자치도 제주시 조천읍 신촌리 2542-1,7,무료,33.5346828,126.6159132
405-2-000275,신촌리 2714-5,노외,,제주특별자치도 제주시 조천읍 신촌리 2714-5,150,무료,33.5255706,126.6178297
405-2-000276,신흥리 125-3,노외,,제주특별자치도 제주시 조천읍 신흥리 125-3,22,무료,33.5483863,126.6511853
405-2-000277,신흥리 514,노외,,제주특별자치도 제주시 조천읍 신흥리 514,8,무료,33.5473582,126.650812
405-2-000278,신흥리 530-5,노외,,제주특별자치도 제주시 조천읍 신흥리 530-5,120,무료,33.5484209,126.650537
405-2-000279,신흥리 530-8,노외,,제주특별자치도 제주시 조천읍 신흥리 530-8,73,무료,33.5480648,126.6503448
405-2-000280,신흥리 531-1,노외,,제주특별자치도 제주시 조천읍 신흥리 531-1,3,무료,33.5478957,126.649846
405-2-000281,신흥리 595-1,노외,,제주특별자치도 제주시 조천읍 신흥리 595-1,5,무료,33.5471426,126.6493294
405-2-000282,조천리 1157 외,노외,,제주특별자치도 제주시 조천읍 조천리 1157,101,무료,,
405-2-000283,조천리 2206-2,노외,,제주특별자치도 제주시 조천읍 조천리 2206-2,61,무료,33.5338614,126.6351151
405-2-000284,조천리 2209,노외,,제주특별자치도 제주시 조천읍 조천리 2209,58,무료,33.5341534,126.635116
405-2-000285,조천리 2317-1,노외,,제주특별자치도 제주시 조천읍 조천리 2317-1,46,무료,33.5358447,126.6373263
405-2-000286,"조천리 2317-8, 2318-2",노외,,제주특별자치도 제주시 조천읍 조천리 2317-8,83,무료,33.5361684,126.6374213
405-2-000288,조천리 2340-1,노외,,제주특별자치도 제주시 조천읍 조천리 2340-1,73,무료,33.5370605,126.6392286
405-2-000289,조천리 2489,노외,,제주특별자치도 제주시 조천읍 조천리 2489,12,무료,33.5390432,126.637525
405-2-000290,조천리 2496,노외,,제주특별자치도 제주시 조천읍 조천리 2496,16,무료,33.5389014,126.6373605
405-2-000291,조천리 2653-1,노외,,제주특별자치도 제주시 조천읍 조천리 2653-1,22,무료,33.5399482,126.6388343
405-2-000292,조천리 2682-1,노외,,제주특별자치도 제주시 조천읍 조천리 2682-1,12,무료,,
405-2-000293,조천리 2685-2,노외,,제주특별자치도 제주시 조천읍 조천리 2685-2,14,무료,33.5397481,126.6367835
405-2-000294,조천리 2804-1,노외,,제주특별자치도 제주시 조천읍 조천리 2804-1,23,무료,33.5408114,126.637534
405-2-000295,"조천리 2908, 2909-1,2",노외,,제주특별자치도 제주시 조천읍 조천리 2908,14,무료,33.5418444,126.6367522
405-2-000296,"함덕리 1002-83, 1004-5, 6",노외,,제주특별자치도 제주시 조천읍 함덕리 1002-83,221,무료,33.5413406,126.6693165
405-2-000297,"함덕리 1024-2,3",노외,,제주특별자치도 제주시 조천읍 함덕리 1024-2,10,무료,33.5448252,126.662191
405-2-000298,함덕리 1034,노외,,제주특별자치도 제주시 조천읍 함덕리 1034,13,무료,33.5451042,126.6617207
405-2-000299,함덕리 1086-1,노외,,제주특별자치도 제주시 조천읍 함덕리 1086-1,7,무료,33.5402159,126.663187
405-2-000300,함덕리 1119,노외,,제주특별자치도 제주시 조천읍 함덕리 1119,7,무료,33.5396613,126.6631583
405-2-000301,함덕리 1175-1,노외,,제주특별자치도 제주시 조천읍 함덕리 1175-1,15,무료,33.5405245,126.6635022
405-2-000302,함덕리 1258,노외,,제주특별자치도 제주시 조천읍 함덕리 1258,5,무료,33.5417705,126.6643203
405-2-000303,함덕리 1433,노외,,제주특별자치도 제주시 조천읍 함덕리 1433,8,무료,33.5383226,126.6651987
405-2-000304,함덕리 1467,노외,,제주특별자치도 제주시 조천읍 함덕리 1467,25,무료,33.5388663,126.6634172
405-2-000306,함덕리 239-2,노외,,제주특별자치도 제주시 조천읍 함덕리 239-2,4,무료,33.5430165,126.6733569
405-2-000307,함덕리 272-14,노외,,제주특별자치도 제주시 조천읍 함덕리 272-14,7,무료,33.5421474,126.6734059
405-2-000308,함덕리 272-24,노외,,제주특별자치도 제주시 조천읍 함덕리 272-24,25,무료,33.542473,126.6727221
405-2-000309,함덕리 272-26,노외,,제주특별자치도 제주시 조천읍 함덕리 272-26,6,무료,33.5423525,126.6722803
405-2-000310,함덕리 272-57,노외,,제주특별자치도 제주시 조천읍 함덕리 272-57,10,무료,33.5404521,126.6736479
405-2-000311,함덕리 3113-2,노외,,제주특별자치도 제주시 조천읍 함덕리 3113-2,24,무료,33.546055,126.6618923
405-2-000312,함덕리 4144-1,노외,,제주특별자치도 제주시 조천읍 함덕리 4144-1,10,무료,33.5398372,126.6737815
405-2-000313,함덕리 4156,노외,,제주특별자치도 제주시 조천읍 함덕리 4156,10,무료,33.5396705,126.6744826
405-2-000314,함덕리 4158,노외,,제주특별자치도 제주시 조천읍 함덕리 4158,9,무료,33.5389733,126.6757029
405-2-000315,함덕리 4166-6,노외,,제주특별자치도 제주시 조천읍 함덕리 4166-6,12,무료,33.538846,126.6761705
405-2-000316,함덕리 921-2,노외,,제주특별자치도 제주시 조천읍 함덕리 921-2,8,무료,33.5383559,126.6676199
405-2-000317,함덕리 972,노외,,제주특별자치도 제주시 조천읍 함덕리 972,14,무료,33.5402527,126.6679607
405-1-000318,신촌3길 21,노상,제주특별자치도 제주시 조천읍 신촌3길 21,,7,무료,33.534899,126.6183463
405-1-000319,곱은달길 19,노상,제주특별자치도 제주시 조천읍 곱은달길 19,,8,무료,33.5141628,126.6712812
405-1-000320,대흘리 520-3,노상,,제주특별자치도 제주시 조천읍 대흘리 520-3,5,무료,33.513268,126.6709072
405-1-000321,대흘리 520-9,노상,,제주특별자치도 제주시 조천읍 대흘리 520-9,5,무료,33.5132707,126.6712454
405-2-000323,함덕리 4166-5,노외,,제주특별자치도 제주시 조천읍 함덕리 4166-5,13,무료,33.5388611,126.6759712
405-2-000324,함덕리 266-3,노외,,제주특별자치도 제주시 조천읍 함덕리 266-3,7,무료,33.5426279,126.6742921
405-2-000325,조천리 1328-6,노외,,제주특별자치도 제주시 조천읍 조천리 1328-6,6,무료,33.5371911,126.6400472
405-2-000326,북촌리 490,노외,,제주특별자치도 제주시 조천읍 북촌리 490,6,무료,33.5499917,126.6946497
405-2-000327,조천리 2520-6,노외,,제주특별자치도 제주시 조천읍 조천리 2520-6,7,무료,33.5374422,126.637083
405-2-000328,"고산리 1547-1,2",노외,,제주특별자치도 제주시 한경면 고산리 1547-1,25,무료,33.3032578,126.1911553
405-2-000329,고산리 1727,노외,,제주특별자치도 제주시 한경면 고산리 1727,11,무료,33.2974323,126.1950497
405-2-000330,"고산리 1918-1, 1918-2",노외,,제주특별자치도 제주시 한경면 고산리 1918-1,27,무료,33.3020244,126.1890109
405-2-000331,고산리 451,노외,,제주특별자치도 제주시 한경면 고산리 451,27,무료,33.3030201,126.1983569
405-2-000332,신창리 232-2,노외,,제주특별자치도 제주시 한경면 신창리 232-2,17,무료,33.3495799,126.1846468
405-2-000333,신창리 581,노외,,제주특별자치도 제주시 한경면 신창리 581,83,무료,33.3451694,126.1816903
405-2-000334,신창리 582,노외,,제주특별자치도 제주시 한경면 신창리 582,12,무료,33.3453242,126.1817331
405-2-000335,신창리 586,노외,,제주특별자치도 제주시 한경면 신창리 586,19,무료,33.3450989,126.1817729
405-2-000336,신창리 587,노외,,제주특별자치도 제주시 한경면 신창리 587,8,무료,33.3452067,126.1819497
405-2-000337,신창리 588,노외,,제주특별자치도 제주시 한경면 신창리 588,8,무료,33.3450508,126.1819066
405-2-000338,신창리 589,노외,,제주특별자치도 제주시 한경면 신창리 589,7,무료,33.3449471,126.181818
405-2-000339,신창리 705-1,노외,,제주특별자치도 제주시 한경면 신창리 705-1,51,무료,33.3452153,126.1838483
405-2-000340,판포리 2863,노외,,제주특별자치도 제주시 한경면 판포리 2863,25,무료,33.3644983,126.2002807
405-2-000341,금등리 612-1,노외,,제주특별자치도 제주시 한경면 금등리 612-1,18,무료,33.3605493,126.1956976
405-1-000342,판포리 2898-4,노상,,제주특별자치도 제주시 한경면 판포리 2898-4,9,무료,33.3649296,126.1960532
405-1-000343,"고산로 23-1, 고산리 3422-51",노상,제주특별자치도 제주시 한경면 고산로 23-1,,17,무료,33.3032482,126.1793969
405-1-000344,"고산로 24, 4",노상,제주특별자치도 제주시 한경면 고산로 24,,19,무료,33.3031381,126.1796542
405-1-000345,"고산로 85, 29",노상,제주특별자치도 제주시 한경면 고산로 85,,48,무료,33.3084193,126.1772674
405-1-000346,"고산리 2605-3, 고산로 32",노상,,제주특별자치도 제주시 한경면 고산리 2605-3,43,무료,,
405-1-000347,판포리 2877-5,노상,,제주특별자치도 제주시 한경면 판포리 2877-5,27,무료,33.365745,126.1972642
405-2-000348,"대서리 4-21, 39",노외,,제주특별자치도 제주시 추자면 대서리 4-21,23,무료,33.9623885,126.2977869
405-2-000349,신양리 434-10,노외,,제주특별자치도 제주시 추자면 신양리 434-10,30,무료,33.9449884,126.3288633
405-1-000350,추자로 98,노상,제주특별자치도 제주시 추자면 추자로 98,,4,무료,33.9595259,126.2965499
405-2-000351,대서리 110-2,노외,,제주특별자치도 제주시 추자면 대서리 110-2,5,무료,33.9632009,126.2932513
405-2-000352,대서리 173-3,노외,,제주특별자치도 제주시 추자면 대서리 173-3,5,무료,33.9615228,126.2932683
405-2-000353,예초리 215-1,노외,,제주특별자치도 제주시 추자면 예초리 215-1,4,무료,33.955008,126.3336059
405-2-000354,묵리 386,노외,,제주특별자치도 제주시 추자면 묵리 386,8,무료,,
405-2-000355,신양리 610-1,노외,,제주특별자치도 제주시 추자면 신양리 610-1,3,무료,33.9429478,126.3214614
405-2-000356,영흥리 256,노외,,제주특별자치도 제주시 추자면 영흥리 256,4,무료,33.9592244,126.2960262
